Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.7688927614	29.6077289581	15831.4853515625	0.0000000000
0.7688985426	29.6346473694	15644.4951171875	0.0000000000
0.7689043276	29.6623363495	15721.4199218750	0.0000000000
0.7689101229	29.6875610352	15569.2636718750	0.0000000000
0.7689159006	29.6999664307	15638.7138671875	0.0000000000
0.7689216987	29.7182445526	15772.0839843750	0.0000000000
0.7689274865	29.7224807739	15815.5937500000	0.0000000000
0.7689332740	29.7355937958	15724.0664062500	0.0000000000
0.7689390524	29.7330970764	15968.7167968750	0.0000000000
0.7689448601	29.7384529114	16004.0029296875	0.0000000000
0.7689506387	29.7571868896	16046.3017578125	0.0000000000
0.7689564151	29.7871494293	15958.5605468750	0.0000000000
0.7689622134	29.8046302795	16075.9677734375	0.0000000000
0.7689679905	29.8342952728	15936.0097656250	0.0000000000
0.7689737912	29.8578701019	15682.3447265625	0.0000000000
0.7689795798	29.8715229034	15600.6689453125	0.0000000000
0.7689853578	29.8896236420	15744.5214843750	0.0000000000
0.7689911464	29.8884773254	15617.4755859375	0.0000000000
0.7689969591	29.9198856354	15582.0693359375	0.0000000000
0.7690027322	29.9339866638	15710.2988281250	0.0000000000
0.7690085233	29.9361553192	15829.4609375000	0.0000000000
0.7690142940	29.9458751678	15872.5302734375	0.0000000000
0.7690200840	29.9559459686	16125.5439453125	0.0000000000
0.7690258716	29.9722137451	15982.4785156250	0.0000000000
0.7690316738	30.0061645508	15932.4453125000	0.0000000000
0.7690374523	30.0294418335	15948.6582031250	0.0000000000
0.7690432399	30.0462913513	15892.0839843750	0.0000000000
0.7690490349	30.0540752411	15756.4707031250	0.0000000000
0.7690548227	30.0389575958	15511.2265625000	0.0000000000
0.7690606110	30.0480213165	15611.2382812500	0.0000000000
0.7690664004	30.0422344208	15638.1552734375	0.0000000000
0.7690721735	30.0511512756	15721.6220703125	0.0000000000
0.7690779747	30.0593032837	15840.5927734375	0.0000000000
0.7690837495	30.0708751678	15837.1181640625	0.0000000000
0.7690895459	30.0871734619	16007.1640625000	0.0000000000
0.7690953370	30.1046466827	15907.4560546875	0.0000000000
0.7691011344	30.1298065186	15844.9062500000	0.0000000000
0.7691069109	30.1349220276	16116.2871093750	0.0000000000
0.7691126915	30.1211910248	15872.4189453125	0.0000000000
0.7691184814	30.1235656738	15816.8701171875	0.0000000000
0.7691242835	30.1356029510	15747.1738281250	0.0000000000
0.7691300564	30.1560993195	15717.7392578125	0.0000000000
0.7691358601	30.1765747070	15713.0917968750	0.0000000000
0.7691416613	30.1978836060	15556.2050781250	0.0000000000
0.7691474171	30.2411899567	15713.1357421875	0.0000000000
0.7691531811	30.2703208923	15737.8496093750	0.0000000000
0.7691589933	30.2891635895	15851.3720703125	0.0000000000
0.7691647932	30.3096046448	15725.6005859375	0.0000000000
0.7691705810	30.3220920563	15970.0341796875	0.0000000000
0.7691763731	30.3134613037	15891.6689453125	0.0000000000
0.7691821553	30.3172283173	15921.6220703125	0.0000000000
0.7691879311	30.3194694519	16098.9609375000	0.0000000000
0.7691937400	30.3368301392	15891.8837890625	0.0000000000
0.7691995300	30.3429336548	15914.4306640625	0.0000000000
0.7692053057	30.3571949005	15698.9218750000	0.0000000000
0.7692110935	30.3738403320	15535.1884765625	0.0000000000
0.7692168867	30.3808269501	15729.9179687500	0.0000000000
0.7692226741	30.3959236145	15597.1738281250	0.0000000000
0.7692284793	30.4043331146	15632.3437500000	0.0000000000
0.7692342490	30.4151821136	15958.2714843750	0.0000000000
0.7692400285	30.4326457977	15641.8417968750	0.0000000000
0.7692458248	30.4467678070	16144.8603515625	0.0000000000
0.7692515977	30.4607353210	16187.6308593750	0.0000000000
0.7692573933	30.4731388092	15818.1601562500	0.0000000000
0.7692631845	30.4897422791	15950.1435546875	0.0000000000
0.7692689757	30.5098457336	16002.6982421875	0.0000000000
0.7692747669	30.5223579407	15943.1503906250	0.0000000000
0.7692805666	30.5346298218	15520.1357421875	0.0000000000
0.7692863356	30.5377273560	15719.5019531250	0.0000000000
0.7692921350	30.5342521667	15496.6162109375	0.0000000000
0.7692979150	30.5421695709	15636.4794921875	0.0000000000
0.7693036998	30.5440139771	15678.4873046875	0.0000000000
0.7693094786	30.5574474335	15705.1464843750	0.0000000000
0.7693152773	30.5673046112	15425.3095703125	0.0000000000
0.7693210536	30.5813350677	15898.7265625000	0.0000000000
0.7693268550	30.6006240845	16218.2255859375	0.0000000000
0.7693326291	30.6155586243	15694.0595703125	0.0000000000
0.7693384209	30.6317634583	16043.4892578125	0.0000000000
0.7693442189	30.6395187378	16025.3652343750	0.0000000000
0.7693499930	30.6478748322	15813.1757812500	0.0000000000
0.7693557829	30.6528282166	15996.7988281250	0.0000000000
0.7693615900	30.6611995697	15450.8417968750	0.0000000000
0.7693673662	30.6673297882	15626.4267578125	0.0000000000
0.7693731524	30.6673049927	15670.1289062500	0.0000000000
0.7693789407	30.6663208008	15591.0097656250	0.0000000000
0.7693847312	30.6650199890	15747.2646484375	0.0000000000
0.7693905251	30.6630496979	15679.1220703125	0.0000000000
0.7693963029	30.6768169403	15677.7636718750	0.0000000000
0.7694020985	30.6871852875	15947.9414062500	0.0000000000
0.7694078928	30.6903343201	15766.7333984375	0.0000000000
0.7694136781	30.7055854797	15829.0205078125	0.0000000000
0.7694194602	30.7102794647	16074.0117187500	0.0000000000
0.7694252642	30.7180633545	15985.3320312500	0.0000000000
0.7694310415	30.7251605988	15872.4941406250	0.0000000000
0.7694368126	30.7373237610	15764.0498046875	0.0000000000
0.7694426028	30.7568302155	15578.3027343750	0.0000000000
0.7694483895	30.7777137756	15528.1132812500	0.0000000000
0.7694541973	30.7999420166	15567.5615234375	0.0000000000
0.7694599649	30.8341312408	15802.6259765625	0.0000000000
0.7694657577	30.8641223907	15701.4482421875	0.0000000000
0.7694715464	30.8819522858	15730.6103515625	0.0000000000
0.7694773445	30.9033870697	15843.1689453125	0.0000000000
0.7694831141	30.9186820984	16144.2099609375	0.0000000000
0.7694889127	30.9335422516	16031.0917968750	0.0000000000
0.7694946915	30.9704627991	16159.4697265625	0.0000000000
0.7695004800	30.9834117889	15873.2792968750	0.0000000000
0.7695062690	31.0030384064	15858.8701171875	0.0000000000
0.7695120537	31.0034446716	15749.7353515625	0.0000000000
0.7695178462	31.0153865814	15602.0390625000	0.0000000000
0.7695236371	31.0167922974	15503.0859375000	0.0000000000
0.7695294396	31.0165233612	15532.3164062500	0.0000000000
0.7695352266	31.0236091614	15642.6699218750	0.0000000000
0.7695409702	31.0179691315	15646.0927734375	0.0000000000
0.7695467896	31.0228347778	15784.6806640625	0.0000000000
0.7695525872	31.0310001373	15846.1953125000	0.0000000000
0.7695583602	31.0129089355	15951.2275390625	0.0000000000
0.7695641619	31.0390396118	15876.0058593750	0.0000000000
0.7695699450	31.0439052582	15703.0742187500	0.0000000000
0.7695757305	31.0341243744	15985.6054687500	0.0000000000
