Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.6681133670	37.4438552856	15538.0722656250	0.0000000000
0.6681191507	37.4465980530	15449.4267578125	0.0000000000
0.6681249575	37.4489288330	15533.4423828125	0.0000000000
0.6681307412	37.4517707825	15555.8398437500	0.0000000000
0.6681365249	37.4522476196	15236.1259765625	0.0000000000
0.6681423086	37.4507751465	15424.7646484375	0.0000000000
0.6681480923	37.4653129578	14993.2343750000	0.0000000000
0.6681538762	37.4650154114	15240.3710937500	0.0000000000
0.6681596597	37.4718742371	15116.1279296875	0.0000000000
0.6681654665	37.4770011902	15205.6572265625	0.0000000000
0.6681712502	37.4817008972	15263.0673828125	0.0000000000
0.6681770339	37.4789085388	15098.2500000000	0.0000000000
0.6681828179	37.4877586365	15204.0634765625	0.0000000000
0.6681886016	37.4915084839	15243.0859375000	0.0000000000
0.6681943852	37.4936904907	15114.3759765625	0.0000000000
0.6682001921	37.4975776672	15299.0927734375	0.0000000000
0.6682059758	37.5023651123	15222.4082031250	0.0000000000
0.6682117593	37.5024185181	15341.8496093750	0.0000000000
0.6682175430	37.5026359558	15423.6943359375	0.0000000000
0.6682233267	37.5047492981	15586.6933593750	0.0000000000
0.6682291104	37.5070991516	15323.5810546875	0.0000000000
0.6682348940	37.5075073242	15185.5136718750	0.0000000000
0.6682407009	37.5101356506	15457.9306640625	0.0000000000
0.6682464848	37.5167198181	15525.1630859375	0.0000000000
0.6682522685	37.5151786804	15416.5166015625	0.0000000000
0.6682580522	37.5195426941	15244.7998046875	0.0000000000
0.6682638357	37.5181045532	15149.6562500000	0.0000000000
0.6682696196	37.5204200745	15116.3027343750	0.0000000000
0.6682754033	37.5253562927	15188.0576171875	0.0000000000
0.6682812099	37.5294876099	15098.6220703125	0.0000000000
0.6682869938	37.5359725952	15118.8251953125	0.0000000000
0.6682927775	37.5430221558	15129.0322265625	0.0000000000
0.6682985612	37.5404586792	15163.2792968750	0.0000000000
0.6683043449	37.5456657410	15161.5703125000	0.0000000000
0.6683101286	37.5489921570	15320.2138671875	0.0000000000
0.6683159354	37.5489006042	15307.6884765625	0.0000000000
0.6683217189	37.5511283875	15356.9912109375	0.0000000000
0.6683275026	37.5556602478	15214.7978515625	0.0000000000
0.6683332863	37.5600433350	15322.0048828125	0.0000000000
0.6683390702	37.5502967834	15446.7128906250	0.0000000000
0.6683448537	37.5602684021	15456.3056640625	0.0000000000
0.6683506376	37.5679779053	15313.3398437500	0.0000000000
0.6683564213	37.5623893738	15435.2919921875	0.0000000000
0.6683622279	37.5617713928	15534.9785156250	0.0000000000
0.6683680118	37.5726699829	15120.8828125000	0.0000000000
0.6683737955	37.5770568848	15250.4521484375	0.0000000000
0.6683795792	37.5785217285	15474.0751953125	0.0000000000
0.6683853629	37.5800056458	14899.5332031250	0.0000000000
0.6683911464	37.5778846741	15326.0800781250	0.0000000000
0.6683969301	37.5900154114	14686.1982421875	0.0000000000
0.6684027369	37.5932769775	15337.4277343750	0.0000000000
0.6684085209	37.6068115234	15199.6513671875	0.0000000000
0.6684143043	37.6076774597	15042.3515625000	0.0000000000
0.6684200880	37.6138839722	15366.8671875000	0.0000000000
0.6684258719	37.6206970215	15085.0439453125	0.0000000000
0.6684316557	37.6306991577	15231.5712890625	0.0000000000
0.6684374393	37.6343917847	15372.5683593750	0.0000000000
0.6684432460	37.6412544250	15201.5029296875	0.0000000000
0.6684490297	37.6437034607	15245.8886718750	0.0000000000
0.6684548134	37.6512527466	15422.7851562500	0.0000000000
0.6684605973	37.6523132324	15427.9003906250	0.0000000000
0.6684663810	37.6511192322	15478.3466796875	0.0000000000
0.6684721644	37.6443023682	15260.5380859375	0.0000000000
0.6684779484	37.6464347839	15335.5244140625	0.0000000000
0.6684837552	37.6514434814	15499.6074218750	0.0000000000
0.6684895389	37.6499519348	15228.5839843750	0.0000000000
0.6684953226	37.6491127014	15132.4433593750	0.0000000000
0.6685011063	37.6555404663	15215.7470703125	0.0000000000
0.6685068900	37.6518859863	15006.3251953125	0.0000000000
0.6685126735	37.6570434570	15030.3750000000	0.0000000000
0.6685184572	37.6560058594	15350.0966796875	0.0000000000
0.6685242642	37.6553878784	15151.8779296875	0.0000000000
0.6685300479	37.6665039063	15100.6816406250	0.0000000000
0.6685358316	37.6690406799	15311.5908203125	0.0000000000
0.6685416384	37.6739921570	15171.7753906250	0.0000000000
0.6685473990	37.6738090515	15289.8916015625	0.0000000000
0.6685531827	37.6782989502	15190.7841796875	0.0000000000
0.6685589664	37.6736984253	15296.7822265625	0.0000000000
0.6685647732	37.6777572632	15429.5996093750	0.0000000000
0.6685705569	37.6785583496	15298.1210937500	0.0000000000
0.6685763406	37.6804466248	15339.7050781250	0.0000000000
0.6685821241	37.6763877869	15438.9570312500	0.0000000000
0.6685879078	37.6790466309	15222.1845703125	0.0000000000
0.6685936915	37.6865806580	15311.4619140625	0.0000000000
0.6685994752	37.6907310486	15592.9326171875	0.0000000000
0.6686052820	37.6997795105	14784.5976562500	0.0000000000
0.6686110657	37.6959571838	15165.3564453125	0.0000000000
0.6686168494	37.7060432434	14964.5830078125	0.0000000000
0.6686226333	37.7042465210	14842.1269531250	0.0000000000
0.6686284168	37.7004280090	15037.3554687500	0.0000000000
0.6686342237	37.7025451660	14814.1074218750	0.0000000000
0.6686399842	37.7147216797	14918.5078125000	0.0000000000
0.6686457913	37.7112083435	14896.0029296875	0.0000000000
0.6686515750	37.7199630737	15082.1259765625	0.0000000000
0.6686573584	37.7206726074	15123.8066406250	0.0000000000
0.6686631422	37.7289886475	15156.1455078125	0.0000000000
0.6686689260	37.7345924377	15114.4531250000	0.0000000000
0.6686747329	37.7364196777	15091.4492187500	0.0000000000
0.6686804932	37.7453155518	15254.9892578125	0.0000000000
